case_id,architecture,source,ferrite,diamond_um,ferrite_um,ferrite_layers,interface_or_transport_channel,loss_fraction
1454,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,ferrite_graphene,0.6190877225052434
1454,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,graphene_sheet,0.00085
1454,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_collector,0.0
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_ferrite,0.47564948673920693
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,ferrite_bulk_transport,0.2333333333333333
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,ferrite_graphene,0.4322669813189253
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,graphene_sheet,0.00085
1455,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1456,baseline,Ni63,,2.0,0.0,1,diamond_collector,0.3547162504899484
1457,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,diamond_collector,0.0
1457,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,diamond_ferrite,0.35655336708082547
1457,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
1458,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,diamond_collector,0.0
1458,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,diamond_ferrite,0.36202462191235624
1458,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
1459,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,diamond_collector,0.0
1459,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,diamond_ferrite,0.36571713407003703
1459,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
1460,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,diamond_collector,0.0
1460,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,diamond_ferrite,0.35622442538336774
1460,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
1461,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,diamond_collector,0.0
1461,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,diamond_ferrite,0.36051492643590116
1461,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
1462,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,diamond_collector,0.0
1462,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,diamond_ferrite,0.36331796703750024
1462,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
1463,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,diamond_collector,0.0
1463,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,diamond_ferrite,0.356887328327987
1463,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
1464,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,diamond_collector,0.0
1464,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,diamond_ferrite,0.36361582603921966
1464,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
1465,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,diamond_collector,0.0
1465,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,diamond_ferrite,0.3683140364823198
1465,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
1466,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,diamond_collector,0.0
1466,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,diamond_ferrite,0.35655336708082547
1466,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
1466,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,ferrite_graphene,0.4494719368126091
1466,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,graphene_sheet,0.00085
1467,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,diamond_collector,0.0
1467,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,diamond_ferrite,0.36202462191235624
1467,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
1467,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,ferrite_graphene,0.37580930946038954
1467,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,graphene_sheet,0.00085
1468,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,diamond_collector,0.0
1468,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,diamond_ferrite,0.36571713407003703
1468,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
1468,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,ferrite_graphene,0.34576117444325927
1468,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,graphene_sheet,0.00085
1469,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,diamond_collector,0.0
1469,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,diamond_ferrite,0.35622442538336774
1469,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
1469,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,ferrite_graphene,0.4447885825023129
1469,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,graphene_sheet,0.00085
1470,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,diamond_collector,0.0
1470,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,diamond_ferrite,0.36051492643590116
1470,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
1470,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,ferrite_graphene,0.37083092640632875
1470,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,graphene_sheet,0.00085
1471,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,diamond_collector,0.0
1471,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,diamond_ferrite,0.36331796703750024
1471,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
1471,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,ferrite_graphene,0.3439764088975515
1471,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,graphene_sheet,0.00085
1472,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,diamond_collector,0.0
1472,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,diamond_ferrite,0.356887328327987
1472,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
1472,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,ferrite_graphene,0.45411850497375705
1472,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,graphene_sheet,0.00085
1473,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,diamond_collector,0.0
1473,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,diamond_ferrite,0.36361582603921966
1473,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
1473,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,ferrite_graphene,0.3809793901815562
1473,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,graphene_sheet,0.00085
1474,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,diamond_collector,0.0
1474,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,diamond_ferrite,0.3683140364823198
1474,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
1474,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,ferrite_graphene,0.34769704217165637
1474,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,graphene_sheet,0.00085
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,diamond_collector,0.0
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,diamond_ferrite,0.35927518717501794
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,ferrite_bulk_transport,0.07126074635732144
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,ferrite_graphene,0.4848406589757954
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,graphene_sheet,0.00085
1475,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,diamond_collector,0.0
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,diamond_ferrite,0.3653926687522436
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,ferrite_bulk_transport,0.07131447814392854
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,ferrite_graphene,0.3866680393196494
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,graphene_sheet,0.00085
1476,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,diamond_collector,0.0
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,diamond_ferrite,0.3657496888552384
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,ferrite_bulk_transport,0.07157239071964265
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,ferrite_graphene,0.3457854164034007
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,graphene_sheet,0.00085
1477,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,diamond_collector,0.0
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,diamond_ferrite,0.35837975888145435
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,ferrite_bulk_transport,0.045291113159256706
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,ferrite_graphene,0.4738138953317844
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,graphene_sheet,0.00085
1478,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,diamond_collector,0.0
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,diamond_ferrite,0.3630745614881638
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,ferrite_bulk_transport,0.10746096466982594
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,ferrite_graphene,0.37922864101546205
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,graphene_sheet,0.00085
1479,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,diamond_collector,0.0
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,diamond_ferrite,0.363342358349386
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,ferrite_bulk_transport,0.21285714285714286
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,ferrite_graphene,0.34399452933136326
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,graphene_sheet,0.00085
1480,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,diamond_collector,0.0
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,diamond_ferrite,0.3602006935277609
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,ferrite_bulk_transport,0.07074087674436831
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,ferrite_graphene,0.49565655311110707
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,graphene_sheet,0.00085
1481,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,diamond_collector,0.0
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,diamond_ferrite,0.3678959505317715
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,ferrite_bulk_transport,0.1577785937995432
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,ferrite_graphene,0.39452589067175964
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,graphene_sheet,0.00085
1482,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_collector,0.0
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_ferrite,0.3683560411759652
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,ferrite_bulk_transport,0.2333333333333333
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,ferrite_graphene,0.34772840067180477
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,graphene_sheet,0.00085
1483,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1484,baseline,Ni63,,2.0,0.0,1,diamond_collector,0.4334013794510807
1485,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,diamond_collector,0.0
1485,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,diamond_ferrite,0.43711903357983695
1485,diamond_ferrite,Ni63,Fe3O4,2.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
1486,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,diamond_collector,0.0
1486,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,diamond_ferrite,0.44845469116163417
1486,diamond_ferrite,Ni63,Fe3O4,2.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
1487,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,diamond_collector,0.0
1487,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,diamond_ferrite,0.4559101197839778
1487,diamond_ferrite,Ni63,Fe3O4,2.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
1488,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,diamond_collector,0.0
1488,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,diamond_ferrite,0.43642552595499795
1488,diamond_ferrite,Ni63,NiFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
1489,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,diamond_collector,0.0
1489,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,diamond_ferrite,0.44536135637180835
1489,diamond_ferrite,Ni63,NiFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
1490,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,diamond_collector,0.0
1490,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,diamond_ferrite,0.4510830778360171
1490,diamond_ferrite,Ni63,NiFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
1491,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,diamond_collector,0.0
1491,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,diamond_ferrite,0.437820688716246
1491,diamond_ferrite,Ni63,CoFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
1492,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,diamond_collector,0.0
1492,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,diamond_ferrite,0.4516858189057714
1492,diamond_ferrite,Ni63,CoFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
1493,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,diamond_collector,0.0
1493,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,diamond_ferrite,0.4610620953687364
1493,diamond_ferrite,Ni63,CoFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
1494,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,diamond_collector,0.0
1494,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,diamond_ferrite,0.43711903357983695
1494,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,ferrite_bulk_transport,0.07125358211910715
1494,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,ferrite_graphene,0.7771561873663957
1494,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,1,graphene_sheet,0.00085
1495,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,diamond_collector,0.0
1495,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,diamond_ferrite,0.44845469116163417
1495,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,ferrite_bulk_transport,0.07127149271464285
1495,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,ferrite_graphene,0.5785030064991016
1495,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,1,graphene_sheet,0.00085
1496,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,diamond_collector,0.0
1496,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,diamond_ferrite,0.4559101197839778
1496,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,ferrite_bulk_transport,0.07135746357321422
1496,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,ferrite_graphene,0.41601835689803945
1496,diamond_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,1,graphene_sheet,0.00085
1497,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,diamond_collector,0.0
1497,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,diamond_ferrite,0.43642552595499795
1497,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.03700179962451414
1497,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,ferrite_graphene,0.7763354929355539
1497,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,1,graphene_sheet,0.00085
1498,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,diamond_collector,0.0
1498,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,diamond_ferrite,0.44536135637180835
1498,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.05772508346137055
1498,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,ferrite_graphene,0.5732522292597377
1498,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,1,graphene_sheet,0.00085
1499,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,diamond_collector,0.0
1499,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,diamond_ferrite,0.4510830778360171
1499,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.15719684587828134
1499,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,ferrite_graphene,0.4120942364464461
1499,diamond_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,1,graphene_sheet,0.00085
1500,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,diamond_collector,0.0
1500,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,diamond_ferrite,0.437820688716246
1500,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,ferrite_bulk_transport,0.05913584780367833
1500,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,ferrite_graphene,0.7779752777385566
1500,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,1,graphene_sheet,0.00085
1501,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,diamond_collector,0.0
1501,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,diamond_ferrite,0.4516858189057714
1501,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,ferrite_bulk_transport,0.08814842015540328
1501,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,ferrite_graphene,0.5838734655486144
1501,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,1,graphene_sheet,0.00085
1502,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,diamond_collector,0.0
1502,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,diamond_ferrite,0.4610620953687364
1502,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,ferrite_bulk_transport,0.22740876744368313
1502,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,ferrite_graphene,0.4202272682746399
1502,diamond_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,1,graphene_sheet,0.00085
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,diamond_collector,0.0
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,diamond_ferrite,0.44280229572720997
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,ferrite_bulk_transport,0.07126074635732144
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,ferrite_graphene,0.7835170609244562
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,graphene_sheet,0.00085
1503,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,diamond_collector,0.0
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,diamond_ferrite,0.45526113374393384
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,ferrite_bulk_transport,0.07131447814392854
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,ferrite_graphene,0.5896877367523661
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,graphene_sheet,0.00085
1504,multi_ferrite_graphene,Ni63,Fe3O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,diamond_collector,0.0
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,diamond_ferrite,0.45597517038032664
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,ferrite_bulk_transport,0.07157239071964265
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,ferrite_graphene,0.4160713666364465
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,graphene_sheet,0.00085
1505,multi_ferrite_graphene,Ni63,Fe3O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,diamond_collector,0.0
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,diamond_ferrite,0.44094189773437753
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,ferrite_bulk_transport,0.045291113159256706
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,ferrite_graphene,0.7815022983293096
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,graphene_sheet,0.00085
1506,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,diamond_collector,0.0
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,diamond_ferrite,0.45058978198894817
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,ferrite_bulk_transport,0.10746096466982594
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,ferrite_graphene,0.5820641569257246
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,graphene_sheet,0.00085
1507,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,diamond_collector,0.0
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,diamond_ferrite,0.45113247329160155
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,ferrite_bulk_transport,0.21285714285714286
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,ferrite_graphene,0.41213429058883905
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,graphene_sheet,0.00085
1508,multi_ferrite_graphene,Ni63,NiFe2O4,2.0,1.5,3,internal_ferrite_interfaces,0.05
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,diamond_collector,0.0
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,diamond_ferrite,0.4447142880899083
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,ferrite_bulk_transport,0.07074087674436831
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,ferrite_graphene,0.7855221102735425
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,graphene_sheet,0.00085
1509,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.05,3,internal_ferrite_interfaces,0.05
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,diamond_collector,0.0
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,diamond_ferrite,0.46023757088184153
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,ferrite_bulk_transport,0.1577785937995432
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,ferrite_graphene,0.5975601285430896
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,graphene_sheet,0.00085
1510,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,0.3,3,internal_ferrite_interfaces,0.05
1511,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_collector,0.0
1511,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,diamond_ferrite,0.4611448295113614
1511,multi_ferrite_graphene,Ni63,CoFe2O4,2.0,1.5,3,ferrite_bulk_transport,0.2333333333333333
