case_id,geometry,loss_channel,loss_fraction
68,straight_fingers,manufacturing_risk_proxy,0.013840000000000003
69,straight_fingers,carrier_travel_recombination,0.06896590094859323
69,straight_fingers,graphene_diamond_interface,0.2059934815993067
69,straight_fingers,trap_area_penalty,0.07901083775380704
69,straight_fingers,geometric_occlusion,0.00905096679918781
69,straight_fingers,manufacturing_risk_proxy,0.015491880693312943
70,straight_fingers,carrier_travel_recombination,0.026609717514998965
70,straight_fingers,graphene_diamond_interface,0.2274151073438492
70,straight_fingers,trap_area_penalty,0.0793470292115834
70,straight_fingers,geometric_occlusion,0.054127460996664184
70,straight_fingers,manufacturing_risk_proxy,0.018002549806582547
71,straight_fingers,carrier_travel_recombination,0.002793047884220301
71,straight_fingers,graphene_diamond_interface,0.24185232874267631
71,straight_fingers,trap_area_penalty,0.07962633082163145
71,straight_fingers,geometric_occlusion,0.11689418882840423
71,straight_fingers,manufacturing_risk_proxy,0.02009477406764055
72,straight_fingers,carrier_travel_recombination,0.08484396573864406
72,straight_fingers,graphene_diamond_interface,0.21762327181877253
72,straight_fingers,trap_area_penalty,0.07940748746284612
72,straight_fingers,geometric_occlusion,0.033642920886658406
72,straight_fingers,manufacturing_risk_proxy,0.02419476402955529
73,straight_fingers,carrier_travel_recombination,0.04127203086324882
73,straight_fingers,graphene_diamond_interface,0.24465523848543283
73,straight_fingers,trap_area_penalty,0.07993245120256379
73,straight_fingers,geometric_occlusion,0.1518327845677704
73,straight_fingers,manufacturing_risk_proxy,0.02813442615225902
74,straight_fingers,carrier_travel_recombination,0.006696725361718614
74,straight_fingers,graphene_diamond_interface,0.26150092194010643
74,straight_fingers,trap_area_penalty,0.08036782659367304
74,straight_fingers,geometric_occlusion,0.25032433763536366
74,straight_fingers,manufacturing_risk_proxy,0.029500000000000005
75,straight_fingers,carrier_travel_recombination,0.10617528146275435
75,straight_fingers,graphene_diamond_interface,0.19165125083882964
75,straight_fingers,trap_area_penalty,0.078342814748603
75,straight_fingers,geometric_occlusion,0.0004
75,straight_fingers,manufacturing_risk_proxy,0.015650119047619055
76,straight_fingers,carrier_travel_recombination,0.04589348290113704
76,straight_fingers,graphene_diamond_interface,0.20092282988735496
76,straight_fingers,trap_area_penalty,0.07845077497359412
76,straight_fingers,geometric_occlusion,0.0004
76,straight_fingers,manufacturing_risk_proxy,0.01645011904761905
77,straight_fingers,carrier_travel_recombination,0.01238814448752068
77,straight_fingers,graphene_diamond_interface,0.20803976693096551
77,straight_fingers,trap_area_penalty,0.07854065356441745
77,straight_fingers,geometric_occlusion,0.0004
77,straight_fingers,manufacturing_risk_proxy,0.01711678571428572
78,straight_fingers,carrier_travel_recombination,0.10630207540991488
78,straight_fingers,graphene_diamond_interface,0.19776723255987422
78,straight_fingers,trap_area_penalty,0.0784222225300196
78,straight_fingers,geometric_occlusion,0.0005656854249492381
78,straight_fingers,manufacturing_risk_proxy,0.019682765617515804
79,straight_fingers,carrier_travel_recombination,0.05125170971886772
79,straight_fingers,graphene_diamond_interface,0.2111393935694545
79,straight_fingers,trap_area_penalty,0.07859144538191441
79,straight_fingers,geometric_occlusion,0.0005656854249492381
79,straight_fingers,manufacturing_risk_proxy,0.020938100174150605
80,straight_fingers,carrier_travel_recombination,0.01640897670309316
80,straight_fingers,graphene_diamond_interface,0.2210011339597234
80,straight_fingers,trap_area_penalty,0.07873224753899984
80,straight_fingers,geometric_occlusion,0.0005656854249492381
80,straight_fingers,manufacturing_risk_proxy,0.021984212304679607
81,straight_fingers,carrier_travel_recombination,0.11013430065274532
81,straight_fingers,graphene_diamond_interface,0.20665817125485644
81,straight_fingers,trap_area_penalty,0.07854553784118307
81,straight_fingers,geometric_occlusion,0.0008
81,straight_fingers,manufacturing_risk_proxy,0.02751857767459629
82,straight_fingers,carrier_travel_recombination,0.0632812404590295
82,straight_fingers,graphene_diamond_interface,0.2251800961667279
82,straight_fingers,trap_area_penalty,0.07881062572183854
82,straight_fingers,geometric_occlusion,0.009023690649873045
82,straight_fingers,manufacturing_risk_proxy,0.029488408735948157
83,straight_fingers,carrier_travel_recombination,0.023903980505611377
83,straight_fingers,graphene_diamond_interface,0.23810812471592524
83,straight_fingers,trap_area_penalty,0.07903099995153377
83,straight_fingers,geometric_occlusion,0.05826946718366966
83,straight_fingers,manufacturing_risk_proxy,0.031129934620408042
84,straight_fingers,carrier_travel_recombination,0.10620480116766084
84,straight_fingers,graphene_diamond_interface,0.19131922143602698
84,straight_fingers,trap_area_penalty,0.07836130490429022
84,straight_fingers,geometric_occlusion,0.0008
84,straight_fingers,manufacturing_risk_proxy,0.011366904761904767
85,straight_fingers,carrier_travel_recombination,0.04591099031552803
85,straight_fingers,graphene_diamond_interface,0.20058626861917062
85,straight_fingers,trap_area_penalty,0.07846924533751844
85,straight_fingers,geometric_occlusion,0.0008
85,straight_fingers,manufacturing_risk_proxy,0.012166904761904762
86,straight_fingers,carrier_travel_recombination,0.012401540377245168
86,straight_fingers,graphene_diamond_interface,0.2076999431930919
86,straight_fingers,trap_area_penalty,0.07855910745947035
86,straight_fingers,geometric_occlusion,0.0008
86,straight_fingers,manufacturing_risk_proxy,0.012833571428571434
87,straight_fingers,carrier_travel_recombination,0.10634388838256525
87,straight_fingers,graphene_diamond_interface,0.1972976999603734
87,straight_fingers,trap_area_penalty,0.07844840222949852
87,straight_fingers,geometric_occlusion,0.0011313708498984763
87,straight_fingers,manufacturing_risk_proxy,0.015400974252291005
88,straight_fingers,carrier_travel_recombination,0.05130720804785793
88,straight_fingers,graphene_diamond_interface,0.21066063696400536
88,straight_fingers,trap_area_penalty,0.07861758114741704
88,straight_fingers,geometric_occlusion,0.0011313708498984763
88,straight_fingers,manufacturing_risk_proxy,0.016656308808925806
89,straight_fingers,carrier_travel_recombination,0.016432925613193317
89,straight_fingers,graphene_diamond_interface,0.22051620015751588
89,straight_fingers,trap_area_penalty,0.07875834677728126
89,straight_fingers,geometric_occlusion,0.0011313708498984763
89,straight_fingers,manufacturing_risk_proxy,0.017702420939454806
90,straight_fingers,carrier_travel_recombination,0.11026831276863347
90,straight_fingers,graphene_diamond_interface,0.20599142298705772
90,straight_fingers,trap_area_penalty,0.07858259613933549
90,straight_fingers,geometric_occlusion,0.0016
90,straight_fingers,manufacturing_risk_proxy,0.023239019110948722
91,straight_fingers,carrier_travel_recombination,0.06337275719812696
91,straight_fingers,graphene_diamond_interface,0.22449580301114355
91,straight_fingers,trap_area_penalty,0.07884758656529994
91,straight_fingers,geometric_occlusion,0.010008362311874776
91,straight_fingers,manufacturing_risk_proxy,0.025208850172300592
92,straight_fingers,carrier_travel_recombination,0.02394899528526473
92,straight_fingers,graphene_diamond_interface,0.23741322137013104
92,straight_fingers,trap_area_penalty,0.0790678798761104
92,straight_fingers,geometric_occlusion,0.05925413884567141
92,straight_fingers,manufacturing_risk_proxy,0.02685037605676048
93,straight_fingers,carrier_travel_recombination,0.10626383226172031
93,straight_fingers,graphene_diamond_interface,0.19065510098402985
93,straight_fingers,trap_area_penalty,0.07839827504524087
93,straight_fingers,geometric_occlusion,0.0016
93,straight_fingers,manufacturing_risk_proxy,0.009943333333333339
94,straight_fingers,carrier_travel_recombination,0.04594600567032159
94,straight_fingers,graphene_diamond_interface,0.1999130970396657
94,straight_fingers,trap_area_penalty,0.07850617591126717
94,straight_fingers,geometric_occlusion,0.0016
94,straight_fingers,manufacturing_risk_proxy,0.010743333333333339
95,straight_fingers,carrier_travel_recombination,0.012428358256974525
95,straight_fingers,graphene_diamond_interface,0.20702025526447124
95,straight_fingers,trap_area_penalty,0.07859600510905292
95,straight_fingers,geometric_occlusion,0.0016
95,straight_fingers,manufacturing_risk_proxy,0.011410000000000003
96,straight_fingers,carrier_travel_recombination,0.10642749762778214
96,straight_fingers,graphene_diamond_interface,0.1963585103021754
96,straight_fingers,trap_area_penalty,0.07850074123339017
96,straight_fingers,geometric_occlusion,0.0022627416997969526
