case_id,architecture,loss_channel,loss_fraction
45,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
46,composite_layer,interface_losses,0.12323797181393237
46,composite_layer,bulk_recombination,0.24111882092564763
46,composite_layer,trap_density,0.2795846565410563
46,composite_layer,carrier_mobility,0.0
46,composite_layer,thermal_effects,0.0
46,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
46,composite_layer,interface:interface_trap_states,0.010059880239520959
46,composite_layer,interface:carrier_scattering,0.004
46,composite_layer,interface:contact_resistance,0.03210522081971587
46,composite_layer,interface:surface_recombination_velocity,2.761702300461894e-06
46,composite_layer,interface:composite_percolation_disorder,0.0
47,composite_layer,interface_losses,0.2985938623550307
47,composite_layer,bulk_recombination,0.7481709471097031
47,composite_layer,trap_density,0.27884012813861014
47,composite_layer,carrier_mobility,0.06126468990387083
47,composite_layer,thermal_effects,0.0
47,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
47,composite_layer,interface:interface_trap_states,0.010059880239520959
47,composite_layer,interface:carrier_scattering,0.004
47,composite_layer,interface:contact_resistance,0.03210522081971587
47,composite_layer,interface:surface_recombination_velocity,7.73011754411491e-06
47,composite_layer,interface:composite_percolation_disorder,0.2
48,composite_layer,interface_losses,0.1539471636656028
48,composite_layer,bulk_recombination,0.7714050544174362
48,composite_layer,trap_density,0.27563573005254693
48,composite_layer,carrier_mobility,0.09483473335379435
48,composite_layer,thermal_effects,0.0
48,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
48,composite_layer,interface:interface_trap_states,0.010059880239520959
48,composite_layer,interface:carrier_scattering,0.004
48,composite_layer,interface:contact_resistance,0.03210522081971587
48,composite_layer,interface:surface_recombination_velocity,2.9379665783849213e-05
48,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
49,embedded_graphene_fingers,interface_losses,0.1232379718159553
49,embedded_graphene_fingers,bulk_recombination,0.24111853739173528
49,embedded_graphene_fingers,trap_density,0.27958465619449535
49,embedded_graphene_fingers,carrier_mobility,0.0
49,embedded_graphene_fingers,thermal_effects,0.0
49,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
49,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
49,embedded_graphene_fingers,interface:carrier_scattering,0.004
49,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
49,embedded_graphene_fingers,interface:surface_recombination_velocity,2.761704607791431e-06
49,embedded_graphene_fingers,interface:composite_percolation_disorder,0.0
50,embedded_graphene_fingers,interface_losses,0.18461274983485831
50,embedded_graphene_fingers,bulk_recombination,0.025499082788108862
50,embedded_graphene_fingers,trap_density,0.27932034510845793
50,embedded_graphene_fingers,carrier_mobility,0.0
50,embedded_graphene_fingers,thermal_effects,0.0
50,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
50,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
50,embedded_graphene_fingers,interface:carrier_scattering,0.004
50,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
50,embedded_graphene_fingers,interface:surface_recombination_velocity,4.522879466243037e-06
50,embedded_graphene_fingers,interface:composite_percolation_disorder,0.06999999999999999
51,embedded_graphene_fingers,interface_losses,0.13398186628900766
51,embedded_graphene_fingers,bulk_recombination,2.5157653738006047e-13
51,embedded_graphene_fingers,trap_density,0.27896847039163014
51,embedded_graphene_fingers,carrier_mobility,0.0
51,embedded_graphene_fingers,thermal_effects,0.0
51,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
51,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
51,embedded_graphene_fingers,interface:carrier_scattering,0.004
51,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
51,embedded_graphene_fingers,interface:surface_recombination_velocity,6.872015001361533e-06
51,embedded_graphene_fingers,interface:composite_percolation_disorder,0.012249999999999999
52,embedded_graphene_fingers,interface_losses,0.1232379718159553
52,embedded_graphene_fingers,bulk_recombination,0.24111853739173528
52,embedded_graphene_fingers,trap_density,0.27958465619449535
52,embedded_graphene_fingers,carrier_mobility,0.0
52,embedded_graphene_fingers,thermal_effects,0.0
52,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
52,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
52,embedded_graphene_fingers,interface:carrier_scattering,0.004
52,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
52,embedded_graphene_fingers,interface:surface_recombination_velocity,2.761704607791431e-06
52,embedded_graphene_fingers,interface:composite_percolation_disorder,0.0
53,embedded_graphene_fingers,interface_losses,0.18461274983485831
53,embedded_graphene_fingers,bulk_recombination,0.025499082788108862
53,embedded_graphene_fingers,trap_density,0.27932034510845793
53,embedded_graphene_fingers,carrier_mobility,0.0
53,embedded_graphene_fingers,thermal_effects,0.0
53,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
53,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
53,embedded_graphene_fingers,interface:carrier_scattering,0.004
53,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
53,embedded_graphene_fingers,interface:surface_recombination_velocity,4.522879466243037e-06
53,embedded_graphene_fingers,interface:composite_percolation_disorder,0.06999999999999999
54,embedded_graphene_fingers,interface_losses,0.13398186628900766
54,embedded_graphene_fingers,bulk_recombination,2.5157653738006047e-13
54,embedded_graphene_fingers,trap_density,0.27896847039163014
54,embedded_graphene_fingers,carrier_mobility,0.0
54,embedded_graphene_fingers,thermal_effects,0.0
54,embedded_graphene_fingers,interface:band_alignment_mismatch,0.08127291320704487
54,embedded_graphene_fingers,interface:interface_trap_states,0.010059880239520959
54,embedded_graphene_fingers,interface:carrier_scattering,0.004
54,embedded_graphene_fingers,interface:contact_resistance,0.03210522081971587
54,embedded_graphene_fingers,interface:surface_recombination_velocity,6.872015001361533e-06
54,embedded_graphene_fingers,interface:composite_percolation_disorder,0.012249999999999999
55,diamond_high_entropy_alloy,interface_losses,0.3350098200999079
55,diamond_high_entropy_alloy,bulk_recombination,0.9393107000603186
55,diamond_high_entropy_alloy,trap_density,0.2789763650193238
55,diamond_high_entropy_alloy,carrier_mobility,0.09483473335379433
55,diamond_high_entropy_alloy,thermal_effects,0.0
55,diamond_high_entropy_alloy,interface:band_alignment_mismatch,0.2799998377469256
55,diamond_high_entropy_alloy,interface:interface_trap_states,0.02666666666666667
55,diamond_high_entropy_alloy,interface:carrier_scattering,0.010000000000000002
55,diamond_high_entropy_alloy,interface:contact_resistance,0.041495395948168826
55,diamond_high_entropy_alloy,interface:surface_recombination_velocity,1.9242340372693436e-05
56,diamond_high_entropy_alloy,interface_losses,0.33500981833309607
56,diamond_high_entropy_alloy,bulk_recombination,0.9394528768714062
56,diamond_high_entropy_alloy,trap_density,0.27892613260739857
56,diamond_high_entropy_alloy,carrier_mobility,0.09483473335379433
56,diamond_high_entropy_alloy,thermal_effects,0.0
56,diamond_high_entropy_alloy,interface:band_alignment_mismatch,0.2799998377469256
56,diamond_high_entropy_alloy,interface:interface_trap_states,0.02666666666666667
56,diamond_high_entropy_alloy,interface:carrier_scattering,0.010000000000000002
56,diamond_high_entropy_alloy,interface:contact_resistance,0.041495395948168826
56,diamond_high_entropy_alloy,interface:surface_recombination_velocity,1.923968352458972e-05
57,diamond_ideal_defect_sink,interface_losses,0.32965327111381615
57,diamond_ideal_defect_sink,bulk_recombination,0.7065915132677189
57,diamond_ideal_defect_sink,trap_density,0.27760327227657894
57,diamond_ideal_defect_sink,carrier_mobility,0.073611266224619
57,diamond_ideal_defect_sink,thermal_effects,0.0
57,diamond_ideal_defect_sink,interface:band_alignment_mismatch,0.27999949122063916
57,diamond_ideal_defect_sink,interface:interface_trap_states,0.02666666666666667
57,diamond_ideal_defect_sink,interface:carrier_scattering,0.002
57,diamond_ideal_defect_sink,interface:contact_resistance,0.041495395948168826
57,diamond_ideal_defect_sink,interface:surface_recombination_velocity,4.524512497967997e-05
58,diamond_ideal_defect_sink,interface_losses,0.32965326917651416
58,diamond_ideal_defect_sink,bulk_recombination,0.7068521153790444
58,diamond_ideal_defect_sink,trap_density,0.2774860045929798
58,diamond_ideal_defect_sink,carrier_mobility,0.073611266224619
58,diamond_ideal_defect_sink,thermal_effects,0.0
58,diamond_ideal_defect_sink,interface:band_alignment_mismatch,0.27999949122063916
58,diamond_ideal_defect_sink,interface:interface_trap_states,0.02666666666666667
58,diamond_ideal_defect_sink,interface:carrier_scattering,0.002
58,diamond_ideal_defect_sink,interface:contact_resistance,0.041495395948168826
58,diamond_ideal_defect_sink,interface:surface_recombination_velocity,4.5242235110623114e-05
59,baseline,interface_losses,0.18304391131835696
59,baseline,bulk_recombination,0.24111882092564763
59,baseline,trap_density,0.2795846565410563
59,baseline,carrier_mobility,0.0
59,baseline,thermal_effects,0.0
59,baseline,interface:band_alignment_mismatch,0.12187892583782745
59,baseline,interface:interface_trap_states,0.02666666666666667
59,baseline,interface:carrier_scattering,0.002
59,baseline,interface:contact_resistance,0.041495395948168826
59,baseline,interface:surface_recombination_velocity,0.0007872372073548788
60,ferrite_transport,interface_losses,0.3392929077808218
60,ferrite_transport,bulk_recombination,0.9957742684280867
60,ferrite_transport,trap_density,0.2786993723622124
60,ferrite_transport,carrier_mobility,0.16939153381630298
60,ferrite_transport,thermal_effects,0.0
60,ferrite_transport,interface:band_alignment_mismatch,0.2799995900585081
60,ferrite_transport,interface:interface_trap_states,0.02666666666666667
60,ferrite_transport,interface:carrier_scattering,0.014000000000000002
60,ferrite_transport,interface:contact_resistance,0.041495395948168826
60,ferrite_transport,interface:surface_recombination_velocity,0.002429701595604696
61,ferrite_transport,interface_losses,0.33375097764211903
61,ferrite_transport,bulk_recombination,0.9997336565198911
61,ferrite_transport,trap_density,0.27884117436562
61,ferrite_transport,carrier_mobility,0.25483473335379436
61,ferrite_transport,thermal_effects,0.0
61,ferrite_transport,interface:band_alignment_mismatch,0.2799943594958288
61,ferrite_transport,interface:interface_trap_states,0.02666666666666667
61,ferrite_transport,interface:carrier_scattering,0.006
61,ferrite_transport,interface:contact_resistance,0.041495395948168826
61,ferrite_transport,interface:surface_recombination_velocity,0.002165531930581835
62,ferrite_transport,interface_losses,0.33687421313971333
62,ferrite_transport,bulk_recombination,0.9998201231479226
62,ferrite_transport,trap_density,0.27848534548728293
62,ferrite_transport,carrier_mobility,0.2760582004829697
62,ferrite_transport,thermal_effects,0.0
62,ferrite_transport,interface:band_alignment_mismatch,0.27999604220227986
62,ferrite_transport,interface:interface_trap_states,0.02666666666666667
62,ferrite_transport,interface:carrier_scattering,0.010000000000000002
62,ferrite_transport,interface:contact_resistance,0.041495395948168826
62,ferrite_transport,interface:surface_recombination_velocity,0.002828085029514242
63,ferrite_transport,interface_losses,0.3392891858556333
63,ferrite_transport,bulk_recombination,0.9958146286171857
63,ferrite_transport,trap_density,0.27863858295447397
63,ferrite_transport,carrier_mobility,0.16939153381630298
63,ferrite_transport,thermal_effects,0.0
63,ferrite_transport,interface:band_alignment_mismatch,0.2799995900585081
63,ferrite_transport,interface:interface_trap_states,0.02666666666666667
63,ferrite_transport,interface:carrier_scattering,0.014000000000000002
63,ferrite_transport,interface:contact_resistance,0.041495395948168826
63,ferrite_transport,interface:surface_recombination_velocity,0.002424082037309313
64,ferrite_transport,interface_losses,0.3337502007917096
64,ferrite_transport,bulk_recombination,0.9997385601254432
64,ferrite_transport,trap_density,0.2787848207602622
64,ferrite_transport,carrier_mobility,0.25483473335379436
64,ferrite_transport,thermal_effects,0.0
64,ferrite_transport,interface:band_alignment_mismatch,0.2799943594958288
64,ferrite_transport,interface:interface_trap_states,0.02666666666666667
64,ferrite_transport,interface:carrier_scattering,0.006
64,ferrite_transport,interface:contact_resistance,0.041495395948168826
64,ferrite_transport,interface:surface_recombination_velocity,0.002164368449527416
65,ferrite_transport,interface_losses,0.3368716448723994
65,ferrite_transport,bulk_recombination,0.9998237519378064
65,ferrite_transport,trap_density,0.2784130965357011
65,ferrite_transport,carrier_mobility,0.2760582004829697
65,ferrite_transport,thermal_effects,0.0
65,ferrite_transport,interface:band_alignment_mismatch,0.27999604220227986
65,ferrite_transport,interface:interface_trap_states,0.02666666666666667
65,ferrite_transport,interface:carrier_scattering,0.010000000000000002
65,ferrite_transport,interface:contact_resistance,0.041495395948168826
65,ferrite_transport,interface:surface_recombination_velocity,0.0028242230110459916
66,ferrite_graphene,interface_losses,0.5368670438149501
66,ferrite_graphene,bulk_recombination,0.9957742684280867
66,ferrite_graphene,trap_density,0.2786993723622124
66,ferrite_graphene,carrier_mobility,0.16939153381630298
66,ferrite_graphene,thermal_effects,0.0
66,ferrite_graphene,interface:band_alignment_mismatch,0.2799995900585081
66,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
66,ferrite_graphene,interface:carrier_scattering,0.014000000000000002
66,ferrite_graphene,interface:contact_resistance,0.041495395948168826
66,ferrite_graphene,interface:surface_recombination_velocity,0.002429701595604696
66,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
66,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
66,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
66,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
66,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.07007729438300908
67,ferrite_graphene,interface_losses,0.5301030959447823
67,ferrite_graphene,bulk_recombination,0.9997336565198911
67,ferrite_graphene,trap_density,0.27884117436562
67,ferrite_graphene,carrier_mobility,0.25483473335379436
67,ferrite_graphene,thermal_effects,0.0
67,ferrite_graphene,interface:band_alignment_mismatch,0.2799943594958288
67,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
67,ferrite_graphene,interface:carrier_scattering,0.006
67,ferrite_graphene,interface:contact_resistance,0.041495395948168826
67,ferrite_graphene,interface:surface_recombination_velocity,0.002165531930581835
67,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
67,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
67,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
67,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
67,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.06434415859730372
68,ferrite_graphene,interface_losses,0.5391890769331149
68,ferrite_graphene,bulk_recombination,0.9998201231479226
68,ferrite_graphene,trap_density,0.27848534548728293
68,ferrite_graphene,carrier_mobility,0.2760582004829697
68,ferrite_graphene,thermal_effects,0.0
68,ferrite_graphene,interface:band_alignment_mismatch,0.27999604220227986
68,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
68,ferrite_graphene,interface:carrier_scattering,0.010000000000000002
68,ferrite_graphene,interface:contact_resistance,0.041495395948168826
68,ferrite_graphene,interface:surface_recombination_velocity,0.002828085029514242
68,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
68,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
68,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
68,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
68,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.07811450276469847
69,ferrite_graphene,interface_losses,0.5112997434142553
69,ferrite_graphene,bulk_recombination,0.9958146286171857
69,ferrite_graphene,trap_density,0.27863858295447397
69,ferrite_graphene,carrier_mobility,0.16939153381630298
69,ferrite_graphene,thermal_effects,0.0
69,ferrite_graphene,interface:band_alignment_mismatch,0.2799995900585081
69,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
69,ferrite_graphene,interface:carrier_scattering,0.014000000000000002
69,ferrite_graphene,interface:contact_resistance,0.041495395948168826
69,ferrite_graphene,interface:surface_recombination_velocity,0.002424082037309313
69,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
69,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
69,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
69,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
69,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.0187463475933611
70,ferrite_graphene,interface_losses,0.5062547635435553
70,ferrite_graphene,bulk_recombination,0.9997385601254432
70,ferrite_graphene,trap_density,0.2787848207602622
70,ferrite_graphene,carrier_mobility,0.25483473335379436
70,ferrite_graphene,thermal_effects,0.0
70,ferrite_graphene,interface:band_alignment_mismatch,0.2799943594958288
70,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
70,ferrite_graphene,interface:carrier_scattering,0.006
70,ferrite_graphene,interface:contact_resistance,0.041495395948168826
70,ferrite_graphene,interface:surface_recombination_velocity,0.002164368449527416
70,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
70,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
70,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
70,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
70,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.016858651328345582
71,ferrite_graphene,interface_losses,0.5109391960533789
71,ferrite_graphene,bulk_recombination,0.9998237519378064
71,ferrite_graphene,trap_density,0.2784130965357011
71,ferrite_graphene,carrier_mobility,0.2760582004829697
71,ferrite_graphene,thermal_effects,0.0
71,ferrite_graphene,interface:band_alignment_mismatch,0.27999604220227986
71,ferrite_graphene,interface:interface_trap_states,0.02666666666666667
71,ferrite_graphene,interface:carrier_scattering,0.010000000000000002
71,ferrite_graphene,interface:contact_resistance,0.041495395948168826
71,ferrite_graphene,interface:surface_recombination_velocity,0.0028242230110459916
71,ferrite_graphene,interface:graphene_band_alignment_mismatch,0.20999975142093952
71,ferrite_graphene,interface:graphene_interface_trap_states,0.013526011560693642
71,ferrite_graphene,interface:graphene_carrier_scattering,0.0039000000000000007
71,ferrite_graphene,interface:graphene_contact_resistance,0.02896684349922824
71,ferrite_graphene,interface:graphene_surface_recombination_velocity,0.02160236725661173
72,graded_interface,interface_losses,0.3167395444360186
72,graded_interface,bulk_recombination,0.9957742684280867
72,graded_interface,trap_density,0.2786993723622124
72,graded_interface,carrier_mobility,0.16939153381630298
72,graded_interface,thermal_effects,0.0
72,graded_interface,interface:band_alignment_mismatch,0.2799995900585081
72,graded_interface,interface:interface_trap_states,0.010059880239520959
72,graded_interface,interface:carrier_scattering,0.004900000000000001
72,graded_interface,interface:contact_resistance,0.03584003330613286
72,graded_interface,interface:surface_recombination_velocity,0.0008543640948525814
73,graded_interface,interface_losses,0.31474805009084283
73,graded_interface,bulk_recombination,0.9997336565198911
73,graded_interface,trap_density,0.27884117436562
73,graded_interface,carrier_mobility,0.25483473335379436
73,graded_interface,thermal_effects,0.0
73,graded_interface,interface:band_alignment_mismatch,0.2799943594958288
73,graded_interface,interface:interface_trap_states,0.010059880239520959
73,graded_interface,interface:carrier_scattering,0.0021
73,graded_interface,interface:contact_resistance,0.03584003330613286
73,graded_interface,interface:surface_recombination_velocity,0.0007610870666569334
74,graded_interface,interface_losses,0.3158713510480575
74,graded_interface,bulk_recombination,0.9998201231479226
74,graded_interface,trap_density,0.27848534548728293
74,graded_interface,carrier_mobility,0.2760582004829697
74,graded_interface,thermal_effects,0.0
74,graded_interface,interface:band_alignment_mismatch,0.27999604220227986
74,graded_interface,interface:interface_trap_states,0.010059880239520959
74,graded_interface,interface:carrier_scattering,0.0034999999999999996
74,graded_interface,interface:contact_resistance,0.03584003330613286
74,graded_interface,interface:surface_recombination_velocity,0.000995210498396528
75,graded_interface,interface_losses,0.31673818685099364
75,graded_interface,bulk_recombination,0.9958146286171857
75,graded_interface,trap_density,0.27863858295447397
75,graded_interface,carrier_mobility,0.16939153381630298
75,graded_interface,thermal_effects,0.0
75,graded_interface,interface:band_alignment_mismatch,0.2799995900585081
75,graded_interface,interface:interface_trap_states,0.010059880239520959
75,graded_interface,interface:carrier_scattering,0.004900000000000001
75,graded_interface,interface:contact_resistance,0.03584003330613286
75,graded_interface,interface:surface_recombination_velocity,0.0008523788707087112
76,graded_interface,interface_losses,0.31474776850504704
76,graded_interface,bulk_recombination,0.9997385601254432
76,graded_interface,trap_density,0.2787848207602622
76,graded_interface,carrier_mobility,0.25483473335379436
76,graded_interface,thermal_effects,0.0
76,graded_interface,interface:band_alignment_mismatch,0.2799943594958288
76,graded_interface,interface:interface_trap_states,0.010059880239520959
76,graded_interface,interface:carrier_scattering,0.0021
76,graded_interface,interface:contact_resistance,0.03584003330613286
76,graded_interface,interface:surface_recombination_velocity,0.0007606764563923427
77,graded_interface,interface_losses,0.31587041530145954
77,graded_interface,bulk_recombination,0.9998237519378064
77,graded_interface,trap_density,0.2784130965357011
77,graded_interface,carrier_mobility,0.2760582004829697
77,graded_interface,thermal_effects,0.0
77,graded_interface,interface:band_alignment_mismatch,0.27999604220227986
77,graded_interface,interface:interface_trap_states,0.010059880239520959
77,graded_interface,interface:carrier_scattering,0.0034999999999999996
77,graded_interface,interface:contact_resistance,0.03584003330613286
77,graded_interface,interface:surface_recombination_velocity,0.0009938440663159872
78,composite_layer,interface_losses,0.1234774921356171
78,composite_layer,bulk_recombination,0.24111882092564763
78,composite_layer,trap_density,0.2795846565410563
78,composite_layer,carrier_mobility,0.0
78,composite_layer,thermal_effects,0.0
78,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
78,composite_layer,interface:interface_trap_states,0.010059880239520959
78,composite_layer,interface:carrier_scattering,0.004
78,composite_layer,interface:contact_resistance,0.03210522081971587
78,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
78,composite_layer,interface:composite_percolation_disorder,0.0
79,composite_layer,interface_losses,0.1234774921356171
79,composite_layer,bulk_recombination,0.24111882092564763
79,composite_layer,trap_density,0.2795846565410563
79,composite_layer,carrier_mobility,0.0
79,composite_layer,thermal_effects,0.0
79,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
79,composite_layer,interface:interface_trap_states,0.010059880239520959
79,composite_layer,interface:carrier_scattering,0.004
79,composite_layer,interface:contact_resistance,0.03210522081971587
79,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
79,composite_layer,interface:composite_percolation_disorder,0.0
80,composite_layer,interface_losses,0.1234774921356171
80,composite_layer,bulk_recombination,0.24111882092564763
80,composite_layer,trap_density,0.2795846565410563
80,composite_layer,carrier_mobility,0.0
80,composite_layer,thermal_effects,0.0
80,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
80,composite_layer,interface:interface_trap_states,0.010059880239520959
80,composite_layer,interface:carrier_scattering,0.004
80,composite_layer,interface:contact_resistance,0.03210522081971587
80,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
80,composite_layer,interface:composite_percolation_disorder,0.0
81,composite_layer,interface_losses,0.299120134934722
81,composite_layer,bulk_recombination,0.9414566427782927
81,composite_layer,trap_density,0.27886001330816296
81,composite_layer,carrier_mobility,0.09854309013512516
81,composite_layer,thermal_effects,0.0
81,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
81,composite_layer,interface:interface_trap_states,0.010059880239520959
81,composite_layer,interface:carrier_scattering,0.004
81,composite_layer,interface:contact_resistance,0.03210522081971587
81,composite_layer,interface:surface_recombination_velocity,0.0007580350882267769
81,composite_layer,interface:composite_percolation_disorder,0.2
82,composite_layer,interface_losses,0.2991091117550444
82,composite_layer,bulk_recombination,0.989302222706216
82,composite_layer,trap_density,0.27888361678049634
82,composite_layer,carrier_mobility,0.1412646899038708
82,composite_layer,thermal_effects,0.0
82,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
82,composite_layer,interface:interface_trap_states,0.010059880239520959
82,composite_layer,interface:carrier_scattering,0.004
82,composite_layer,interface:contact_resistance,0.03210522081971587
82,composite_layer,interface:surface_recombination_velocity,0.0007423193796301124
82,composite_layer,interface:composite_percolation_disorder,0.2
83,composite_layer,interface_losses,0.2992870975995864
83,composite_layer,bulk_recombination,0.9907400546506228
83,composite_layer,trap_density,0.27850266296869775
83,composite_layer,carrier_mobility,0.1518764234684585
83,composite_layer,thermal_effects,0.0
83,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
83,composite_layer,interface:interface_trap_states,0.010059880239520959
83,composite_layer,interface:carrier_scattering,0.004
83,composite_layer,interface:contact_resistance,0.03210522081971587
83,composite_layer,interface:surface_recombination_velocity,0.0009960731738128809
83,composite_layer,interface:composite_percolation_disorder,0.2
84,composite_layer,interface_losses,0.15534533804104145
84,composite_layer,bulk_recombination,0.9924309327410612
84,composite_layer,trap_density,0.2774747271715849
84,composite_layer,carrier_mobility,0.16939153381630298
84,composite_layer,thermal_effects,0.0
84,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
84,composite_layer,interface:interface_trap_states,0.010059880239520959
84,composite_layer,interface:carrier_scattering,0.004
84,composite_layer,interface:contact_resistance,0.03210522081971587
84,composite_layer,interface:surface_recombination_velocity,0.001681916289383405
84,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
85,composite_layer,interface_losses,0.15552765709896177
85,composite_layer,bulk_recombination,0.9995178626706909
85,composite_layer,trap_density,0.27715226853979513
85,composite_layer,carrier_mobility,0.25483473335379436
85,composite_layer,thermal_effects,0.0
85,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
85,composite_layer,interface:interface_trap_states,0.010059880239520959
85,composite_layer,interface:carrier_scattering,0.004
85,composite_layer,interface:contact_resistance,0.03210522081971587
85,composite_layer,interface:surface_recombination_velocity,0.0018974036604053554
85,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
86,composite_layer,interface_losses,0.1568262461972707
86,composite_layer,bulk_recombination,0.9996090791509451
86,composite_layer,trap_density,0.2748625702150344
86,composite_layer,carrier_mobility,0.2760582004829697
86,composite_layer,thermal_effects,0.0
86,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
86,composite_layer,interface:interface_trap_states,0.010059880239520959
86,composite_layer,interface:carrier_scattering,0.004
86,composite_layer,interface:contact_resistance,0.03210522081971587
86,composite_layer,interface:surface_recombination_velocity,0.0034322379998555337
86,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
87,composite_layer,interface_losses,0.1234774921356171
87,composite_layer,bulk_recombination,0.24111882092564763
87,composite_layer,trap_density,0.2795846565410563
87,composite_layer,carrier_mobility,0.0
87,composite_layer,thermal_effects,0.0
87,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
87,composite_layer,interface:interface_trap_states,0.010059880239520959
87,composite_layer,interface:carrier_scattering,0.004
87,composite_layer,interface:contact_resistance,0.03210522081971587
87,composite_layer,interface:surface_recombination_velocity,0.0002759483282045768
87,composite_layer,interface:composite_percolation_disorder,0.0
88,composite_layer,interface_losses,0.2989052583514926
88,composite_layer,bulk_recombination,0.025500481691197008
88,composite_layer,trap_density,0.2793203553161498
88,composite_layer,carrier_mobility,0.0
88,composite_layer,thermal_effects,0.0
88,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
88,composite_layer,interface:interface_trap_states,0.010059880239520959
88,composite_layer,interface:carrier_scattering,0.004
88,composite_layer,interface:contact_resistance,0.03210522081971587
88,composite_layer,interface:surface_recombination_velocity,0.0004516862973115429
88,composite_layer,interface:composite_percolation_disorder,0.2
89,composite_layer,interface_losses,0.15450256132309403
89,composite_layer,bulk_recombination,2.51687559682523e-13
89,composite_layer,trap_density,0.2789684874922038
89,composite_layer,carrier_mobility,0.0
89,composite_layer,thermal_effects,0.0
89,composite_layer,interface:band_alignment_mismatch,0.08127291320704487
89,composite_layer,interface:interface_trap_states,0.010059880239520959
89,composite_layer,interface:carrier_scattering,0.004
89,composite_layer,interface:contact_resistance,0.03210522081971587
89,composite_layer,interface:surface_recombination_velocity,0.0006858177938088965
89,composite_layer,interface:composite_percolation_disorder,0.034999999999999996
90,composite_layer,interface_losses,0.1234774921356171
